Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0025436_0.mgz+0025436_1.mgz,0.9998143449470884,1.0,0.9994754098360656,0.9995935677681568,0.9997775553331107,0.9997492477432296,0.999910466469693,0.9989888776541962,0.9994249568717654,0.9997183891861448,0.9998179998179998,1.0,1.0,0.9995226730310264,1.0,1.0,0.998968008255934,0.999647079583554,1.0,0.9996388825054988,0.9996448674467744,0.9994517877809588,0.9997812773403324,0.9997362637362638,1.0,0.999779005524862,0.9997436554729556,1.0,0.9993580141236892,0.997779422649889,0.9994249568717654,0.9997183891861448,0.9998179998179998,0.9995226730310264,0.9996578857338352,0.9993630122443202,0.9992937853107344,0.9987357774968394,0.9996441462050736,0.9996174445294568,0.9995113847356591,0.999735519703782,0.9995744379033974,0.9995635940454832,0.9995226730310264,0.999810174639332,0.999459225611075,0.9993235625704624,0.9998987956684546,0.9997903124344726,0.9995730145175064,0.9995964487489912,0.9997271487039564,0.9996396868551214,0.9994907053730584,0.9997829861111112,0.9996256434253626,0.9997382884061764,0.9995856717767148,0.9997438218366268,0.9994133979899104,0.9997157960552492,0.9996114584437144,1.0,0.9997250103121132,0.999498746867168,0.9997142040583024,0.9994385176866928,0.9992006394884092,0.9993412384716732,0.9995389830508474,0.9992446654497388,0.9998313374936753,0.9997383226481747,0.9994677075940384,0.9996205413609917,1.0,0.9994147904025626,0.9995047052996532,0.999428375443009,0.9998296422487224,1.0,0.999481865284974,0.9991334488734837,0.9997326024466876,0.999536822603057,0.9998405561401832,0.9996832435856826,0.9997954591941092,0.9994508913863164,0.9996840841599798,0.9998377281947262,0.9995663486556808,0.9994569152787834,0.999569151227919,0.9997216810464792
0025436_0.mgz+0025436_2.mgz,0.9998762223047408,1.0,0.9995410437975348,0.9996200910014578,0.9997775058404716,1.0,0.9999104504343154,0.999494438827098,1.0,1.0,0.9999544978841516,0.9998875520071968,0.9997142040583024,0.9995222169135212,1.0,0.9997847147470398,0.998968008255934,1.0,1.0,0.9995403506467924,0.9996803863773572,0.9995737684954028,0.9997812773403324,0.9997362637362638,0.9997525365008662,0.9996684716543264,0.9994874423372628,1.0,0.9998929450808264,1.0,1.0,1.0,0.9999544978841516,0.9995222169135212,0.999828972122456,0.9997876406880442,0.9994702454529402,0.9990521327014218,0.9994408580287704,0.9995792372719274,0.9994136425825788,1.0,0.9995743775271334,0.9994666666666666,0.9995226079247084,0.9995256617019258,0.9994322022441532,0.9997746224926752,0.9997975708502024,0.9995805369127516,0.9997864616698696,0.9996973060236102,0.9997271487039564,0.9997051983360083,0.99987262769074,0.999701662553226,0.9994851874385736,0.999738356881214,0.9996610041809484,0.9996755409074608,0.9992571450912928,0.9996588971006254,0.9995761813943632,1.0,0.999793743554486,0.9994982438534872,0.999428326425611,0.999625468164794,0.9992006394884092,0.9996706409327448,0.9994847457627118,0.9995908990779496,0.9998313374936753,0.9996401347858802,0.9993789921930448,0.999873529783736,0.9999056870696972,0.9995379354957952,0.9997524139638524,0.9996571036689909,0.999659226444028,0.9995803608896348,0.9990936164702836,1.0,0.9995320855614972,0.9994206928513498,0.9997767928318612,0.9996833188187793,0.9993863775823276,0.9993777224642192,0.9997156847259516,0.9997566317838892,0.9997831407416586,0.9992758214899972,0.999569151227919,0.9998608211551844
0025436_0.mgz+0025436_3.mgz,0.999690574911814,1.0,0.9995410137040194,0.9995581867986216,0.999666295884316,0.999749184850765,0.999910466469693,0.9992418498862776,0.9994249568717654,0.9997183891861448,0.9997724997724998,0.9998875267124058,0.9997142040583024,0.9990448901623686,0.9992727272727272,0.9996771068776236,0.998968008255934,0.9997353330392588,1.0,0.9996059889676912,0.9997514204545456,0.9995737684954028,1.0,0.999912087912088,1.0,0.9998894905514422,0.9994871794871796,1.0,0.9996788352424794,0.9985185185185184,0.9994249568717654,0.9997183891861448,0.9997724997724998,0.9990448901623686,0.999486740804106,0.9995044949387696,0.9997351928678612,0.9987357774968394,0.9995424736922373,0.9996556869046253,0.999446199954393,0.9998677773370356,0.9996454152187788,0.9995636363636364,0.9996590521650188,0.9994306319984816,0.999405308969022,0.9993238674780256,0.9995952236389396,0.99958071278826,0.9995728321230244,0.9995964487489912,0.9997271487039564,0.9996068924850948,0.9998726601298866,0.9996744438415628,0.999532098072244,0.9998691613240874,0.9996609786416544,0.9996584116140051,0.999413443866578,0.9996021144773488,0.9996467928793444,1.0,0.9996562392574768,0.9994984954864594,0.999642780595842,0.999719232569022,0.9992006394884092,0.999275219081505,0.9994576712403058,0.9992447129909364,1.0,0.9994765768123528,0.9992460194260876,0.9996205893512078,0.9998113919275744,0.999414718294674,0.9995047052996532,0.9998857273454462,0.999488839666042,0.999790224459828,0.9994821336095288,0.9995669120831528,0.9996323652284348,0.9990732159406858,0.9998086734693876,0.999643719567713,0.9995908346972175,0.9995973203499652,0.9997630444054784,0.9997160588974972,0.9996592422787398,0.9994116848440964,0.999569151227919,0.9997912462598288
0025436_0.mgz+0025436_4.mgz,0.9998143219657114,1.0,0.9995410137040194,0.9996377099735794,0.999721866829838,0.9998746395888178,0.9998209169054442,0.9992418498862776,1.0,1.0,0.9997270121479594,0.9998875267124058,1.0,0.9995222169135212,1.0,0.9997847147470398,0.9989701338825951,0.9999117621106504,1.0,0.9996388587937884,0.999635992364718,0.999451854558743,0.9998906506287588,0.9997362637362638,1.0,0.999779005524862,1.0,1.0,0.9994648399871562,1.0,1.0,1.0,0.9997270121479594,0.9995222169135212,0.999486740804106,0.9996460678134068,0.9992936606039202,0.9984192222573506,0.9994916632777552,0.9996939322059836,0.9996090950550524,0.9998677423621214,0.999432463110102,0.9995635940454832,0.99945452066003,0.9996205653576172,0.9992970693197794,0.9993235625704624,0.9997975708502024,0.999790268456376,0.9995730145175064,0.9996973060236102,1.0,0.9995414046121592,0.9994907053730584,0.9998372572420527,0.9995788685601984,0.9997382884061764,0.9996233237908694,0.9997096746648452,0.9993352883675464,0.999630503368104,0.999434948439045,1.0,0.9996561919823972,0.9989964877069744,0.9993568212677768,0.9995319666760272,0.9984,0.9994729907773386,0.999376203520382,0.999402120897448,1.0,0.9995747882118208,0.999423324313534,0.9997470275739944,0.9998113919275744,0.9992914574412372,0.9995049504950496,0.9994285061149846,0.9997443980574252,0.9995803608896348,0.999093851132686,0.9995669120831528,0.9995654934991144,0.9987258195297116,0.9998086856705568,0.9996833188187793,0.9997954591941092,0.9993412384716732,0.9997156757439818,0.9997160819306428,0.9995973611670332,0.9992306647961262,1.0,0.9998608211551844
0025436_1.mgz+0025436_2.mgz,0.9998143449470884,1.0,0.999475444233165,0.9995670880931556,0.999777530589544,0.9997492477432296,0.9998209169054442,0.9984825493171472,0.9994249568717654,0.9997183891861448,0.9998179998179998,0.9998875520071968,0.9997142040583024,0.9990448901623686,1.0,0.9997847147470398,0.9979338842975206,0.999647079583554,1.0,0.9994418726813094,0.9995916120669756,0.9996345919610232,1.0,0.9998241912798876,0.9997525365008662,0.9996685449121644,0.999230966418867,1.0,0.999250936329588,0.997779422649889,0.9994249568717654,0.9997183891861448,0.9998179998179998,0.9990448901623686,0.999828972122456,0.9994337485843716,0.9994702454529402,0.999052731291443,0.9992884009352444,0.9995792372719274,0.9993159386299229,0.999735519703782,0.9994325033695112,0.9996121024049652,0.9995908904950224,0.9993358003605656,0.9993239771774696,0.9995489400090212,0.9996963255390222,0.9995805369127516,0.9997864616698696,0.9994956118228588,1.0,0.9995414346544382,0.99961798038966,0.9997558659975586,0.999672361338638,0.999476713762428,0.99954802259887,0.9996243041087468,0.9992963252541048,0.9996020692399522,0.9994702080316462,1.0,0.9996562392574768,0.9989969909729188,0.9995713060874536,0.9994384125795582,1.0,0.9996705975360696,0.9994575829898026,0.9994649208397596,1.0,0.9996401347858802,0.9992014905509716,0.9997469955724224,0.9999056870696972,0.9993839709234276,0.9997524139638524,0.9997712717291856,0.9996592844974448,0.9995803608896348,0.9996113486202876,0.9991334488734837,0.9996657977407928,0.9991891578825436,0.9997448654165072,0.9996040858341912,0.9995910020449896,0.9995607291895452,0.9997472753119572,0.9996754563894524,0.999597261377366,0.9995472654835204,0.9991386735572784,0.9997216810464792
0025436_1.mgz+0025436_3.mgz,0.9998762376237624,1.0,0.99927868852459,0.9994521613119852,0.9998887776665556,0.999749184850765,1.0,0.999747155499368,1.0,1.0,0.9997270121479594,0.9998875267124058,0.9997142040583024,0.9995226730310264,0.9992727272727272,0.9996771068776236,1.0,0.9999117776797528,1.0,0.9995075023804052,0.9996271373022496,0.9992691839220464,0.9997812773403324,0.9998241912798876,1.0,0.9996685449121644,0.9992305719415234,1.0,0.999250936329588,0.9992587101556708,1.0,1.0,0.9997270121479594,0.9995226730310264,0.9998289136013688,0.9995753114382786,0.9995586547797688,0.9987365761212889,0.9993899959333062,0.9996556869046253,0.9994136425825788,0.9998677773370356,0.9995744982625344,0.9995151280062065,0.9995909462776112,0.9994305239179956,0.9992971073263044,0.9990978800180425,0.999493978342273,0.99979035639413,0.9995728321230244,0.9993947952390558,1.0,0.9997051790218496,0.9993634627625716,0.9997286590329408,0.9995320542817032,0.9996074839722622,0.9996233237908694,0.9996754854907854,0.9995308101345012,0.9996021370921904,0.9996114584437144,1.0,0.9999312478514952,0.999498746867168,0.9996428316308308,0.9997193376368227,1.0,0.9994069192751236,0.9994305084745764,0.9993075228202708,0.9998313374936753,0.9995420047108088,0.9991572410734088,0.9997469955724224,0.9998113919275744,0.9992607651081132,0.9995047052996532,0.999542648067688,0.9996592844974448,0.999790224459828,0.999481865284974,0.99913307325531,0.999766066236674,0.9993050729673384,0.999776750119598,0.9995644771746448,0.9993863775823276,0.9994874798652804,0.9997630444054784,0.9997971520142804,0.9997211982280598,0.9994115250554524,0.9991386735572784,0.9997912753078688
0025436_1.mgz+0025436_4.mgz,0.9997524446094812,1.0,0.9994098360655738,0.9995670268885138,0.9994994159853162,0.9998746395888178,0.999910466469693,0.9992414664981036,0.9994249568717654,0.9997183891861448,0.9996815286624204,0.9998875267124058,1.0,0.9990448901623686,1.0,0.9997847147470398,0.9979381443298968,0.999735286331951,1.0,0.9995403808273146,0.9996537549828208,0.9997563352826512,0.9998906267089576,1.0,1.0,0.9997790543526291,0.9997436554729556,1.0,0.9994650690060982,0.997779422649889,0.9994249568717654,0.9997183891861448,0.9996815286624204,0.9990448901623686,0.9998289136013688,0.9992921857304644,0.9992936606039202,0.9990521327014218,0.9995425202053576,0.9995408983089754,0.9995113847356591,0.9998677423621214,0.999432463110102,0.999515080981476,0.999386461244802,0.9994307400379506,0.9992429158555052,0.999548736462094,0.9996963255390222,0.999790268456376,1.0,0.9998991223645718,0.9997271487039564,0.9995086638933474,0.99949083503055,0.999728717920894,0.9995788291450232,0.9997382884061764,0.9995856717767148,0.9995901219387232,0.9993744624286496,0.9996873667756146,0.999540879392548,1.0,0.9997937151894384,0.998495486459378,0.9996427295462664,0.9997192851127538,0.9984,0.9993411516668864,0.9994032765541934,0.9994649545211344,0.9998313374936753,0.9993785366172768,0.9994232731467104,0.999746963562753,0.9998113919275744,0.9991991128634796,0.9995049504950496,0.9995425434583716,0.9995740693415112,0.9995803608896348,0.9988343478823988,0.9995665366276548,0.9996323652284348,0.9989577301679212,0.9998405459705968,0.9995249030010294,0.9995910020449896,0.9993046151593896,0.9997472673279838,0.9996349032493612,0.9995354167311922,0.9994115250554524,0.999569151227919,0.9997216810464792
0025436_2.mgz+0025436_3.mgz,0.9998143449470884,1.0,0.9994099134539732,0.999496364102247,0.9998887529202358,0.999749184850765,0.9998209169054442,0.9987357774968394,0.9994249568717654,0.9997183891861448,0.9997724997724998,0.9997750787224472,0.9994282447112636,0.9995222169135212,0.9992727272727272,0.9996771068776236,0.9979338842975206,0.9997353330392588,1.0,0.9995402902738556,0.9996626540250702,0.9995129672470474,0.9997812773403324,0.9998241912798876,0.9997525365008662,0.9995580110497236,0.9989743589743588,1.0,0.9995717344753748,0.9985185185185184,0.9994249568717654,0.9997183891861448,0.9997724997724998,0.9995222169135212,0.9996578857338352,0.999716834206428,0.999735146111062,0.999052731291443,0.9995933719629968,0.9994644633157372,0.999511352900935,0.9998677773370356,0.9995035108872968,0.9994182100261806,0.9995908904950224,0.9991461910634664,0.9993782271363304,0.9995491433724076,0.9995951417004048,0.9995806248689452,0.999786370433668,0.9996973670937154,1.0,0.9995086317030824,0.999745287824758,0.9996473237296872,0.9994851874385736,0.9998691955526487,0.9996986590326956,0.999675518743062,0.9992963802673756,0.9996020692399522,0.9995761813943632,1.0,0.9997249724972496,0.9989964877069744,0.999642780595842,0.9995319666760272,1.0,0.999472851871376,0.9994847457627118,0.999402007994209,0.9998313374936753,0.999509210483264,0.9994233754712796,0.9997470275739944,0.9999057048562,0.999137453021995,0.9997524139638524,0.9995427526291724,0.999659226444028,0.999370409233998,0.9993525831930596,0.9995669120831528,0.9996324143692564,0.9994205585815276,0.9998405459705968,0.9998020820963464,0.9993863775823276,0.9995607291895452,0.9997314588105204,0.9996349328682108,0.9995662411699096,0.99932092896917,0.9991386735572784,0.9997912462598288
0025436_2.mgz+0025436_4.mgz,0.9999381073219038,1.0,0.9993443482821924,0.999505195447798,0.9997218358831712,0.9998746395888178,0.9999104504343154,0.9987357774968394,1.0,1.0,0.9997270121479594,0.9997750787224472,0.9997142040583024,1.0,1.0,0.9995694294940796,0.9979381443298968,0.9999117621106504,1.0,0.9996388350789638,0.9996360052912402,0.999756424308854,0.9998906267089576,0.9998241912798876,0.9997525365008662,0.9996685449121644,0.9994874423372628,1.0,0.9993577392421324,1.0,1.0,1.0,0.9997270121479594,1.0,0.9996578857338352,0.9995752513096418,0.9992935358530556,0.998104864181933,0.9993392630241424,0.9996557132473892,0.9994136425825788,0.9998677423621214,0.9991485738612176,0.9996121024049652,0.9993863775823276,0.9991465149359886,0.9992158983371636,0.9995489400090212,0.99959505972869,0.999790224459828,0.9997864616698696,0.9995964487489912,0.9997271487039564,0.9995086638933474,0.99961798038966,0.9997558924842008,0.999625573340822,0.999476713762428,0.999736336585182,0.9995901639344262,0.999296435272045,0.999744165553313,0.9996468677166468,1.0,0.9997249346719846,0.998995983935743,0.9993568212677768,0.999719127422526,0.9984,0.9995388365504974,0.9993490289682108,0.9995594159113796,0.9998313374936753,0.9994765768123528,0.9994232731467104,0.9998734977862112,0.9999057048562,0.9993222427603204,0.9997525365008662,0.999542648067688,0.9994035954673256,0.9995801847187238,0.9989642672190576,0.9995669120831528,0.9994318751462086,0.9988412514484356,0.9998405561401832,0.9996041798606712,0.9995910020449896,0.999231473010064,0.9997472753119572,0.9995538430338674,0.9995663217892324,0.9994114717732808,0.999569151227919,0.9997216423103688
0025436_3.mgz+0025436_4.mgz,0.9997524446094812,1.0,0.999475444233165,0.9996023364940216,0.9996106135617734,0.9996238244514106,0.999910466469693,0.9989888776541962,0.9994249568717654,0.9997183891861448,0.9996360327570518,0.9997750281214848,0.9997142040583024,0.9995222169135212,0.9992727272727272,0.9994618447960392,0.9979381443298968,0.999823539791777,1.0,0.9995074700377606,0.99961826300791,0.999269272926562,0.9998906506287588,0.9998241912798876,1.0,0.9996685449121644,0.9994871794871796,1.0,0.9993577392421324,0.9985185185185184,0.9994249568717654,0.9997183891861448,0.9996360327570518,0.9995222169135212,1.0,0.999716834206428,0.9992054383331862,0.9990521327014218,0.9994408580287704,0.9995026208057542,0.999511352900935,0.999735519703782,0.99936161157611,0.9995151280062065,0.9995228031904017,0.9992411307152343,0.999297183327026,0.9990978800180425,0.9995951417004048,0.9995806248689452,0.9995728321230244,0.9994956118228588,0.9997271487039564,0.9996068924850948,0.999618077657543,0.999620163872158,0.999485283795798,0.9996074839722622,0.9996609786416544,0.9996071800652424,0.9995308835027366,0.9997442091800484,0.9995762113292838,1.0,0.9997249346719846,0.9989964877069744,0.999285510145756,0.9994385176866928,0.9984,0.9994069192751236,0.9994304466925226,0.9994020456333595,1.0,0.9995747325722136,0.9994677075940384,0.9997469955724224,1.0,0.9991373998767714,0.9995049504950496,0.9995427526291724,0.9992331941722756,0.999370409233998,0.9988349514563106,0.9991334488734837,0.9995321481085416,0.9989572471324296,0.9997448816888832,0.9996437477734236,0.9997954591941092,0.9994510119679392,0.9997630444054784,0.9995943863064816,0.9995663486556808,0.9990946949121854,0.999569151227919,0.9997912462598288
